"",midcom.com,01/Jul/1995:00:03:48,/images/ksclogosmall.gif,3635,""
"",midcom.com,01/Jul/1995:00:03:49,/history/apollo/images/footprint-logo.gif,4209,""
"",isdn6-34.dnai.com,01/Jul/1995:00:03:51,/facilities/lc39a.html,7008,""
"",remote27.compusmart.ab.ca,01/Jul/1995:00:03:51,/shuttle/missions/sts-71/images/KSC-95EC-0868.jpg,61848,""
"",205.189.154.54,01/Jul/1995:00:03:51,/shuttle/missions/sts-71/images/images.html,7634,""
"",isdn6-34.dnai.com,01/Jul/1995:00:03:51,/images/lc39a-logo.gif,13116,""
"",port2.electrotex.com,01/Jul/1995:00:03:51,/shuttle/countdown/video/livevideo.jpeg,44467,""
"",isdn6-34.dnai.com,01/Jul/1995:00:03:52,/images/kscmap-tiny.gif,2537,""
"",isdn6-34.dnai.com,01/Jul/1995:00:03:52,/images/ksclogosmall.gif,3635,""
"",ix-ftw-tx1-24.ix.netcom.com,01/Jul/1995:00:03:52,/shuttle/countdown/count.gif,40310,""
"",lmsmith.tezcat.com,01/Jul/1995:00:03:52,/shuttle/missions/sts-71/images/index71.gif,73728,""
"",charger.execpc.com,01/Jul/1995:00:03:53,/history/apollo/images/apollo-small.gif,9630,""
"",teleman.pr.mcs.net,01/Jul/1995:00:03:56,/shuttle/missions/missions.html,0,""
"",teleman.pr.mcs.net,01/Jul/1995:00:03:57,/images/launchmedium.gif,0,""
"",teleman.pr.mcs.net,01/Jul/1995:00:03:57,/images/NASA-logosmall.gif,0,""
"",teleman.pr.mcs.net,01/Jul/1995:00:03:57,/images/KSC-logosmall.gif,0,""
"",129.188.154.200,01/Jul/1995:00:03:58,/,7074,""
"",www-a1.proxy.aol.com,01/Jul/1995:00:04:01,"/cgi-bin/imagemap/countdown?99,113",111,""
"",129.188.154.200,01/Jul/1995:00:04:01,/images/ksclogo-medium.gif,5866,""
"",link097.txdirect.net,01/Jul/1995:00:04:02,/images/shuttle-patch-small.gif,4179,""
"",smyth-pc.moorecap.com,01/Jul/1995:00:04:03,/history/apollo/images/footprint-small.gif,18149,""
"",gayle-gaston.tenet.edu,01/Jul/1995:00:04:04,/shuttle/missions/sts-71/images/KSC-95EC-0915.gif,29634,""
"",129.188.154.200,01/Jul/1995:00:04:05,/images/MOSAIC-logosmall.gif,363,""
"",129.188.154.200,01/Jul/1995:00:04:05,/images/USA-logosmall.gif,234,""
"",129.188.154.200,01/Jul/1995:00:04:05,/images/WORLD-logosmall.gif,669,""
"",isdn6-34.dnai.com,01/Jul/1995:00:04:10,/images/dual-pad.gif,141308,""
"",www-a1.proxy.aol.com,01/Jul/1995:00:04:10,/shuttle/missions/sts-71/mission-sts-71.html,12040,""
"",charger.execpc.com,01/Jul/1995:00:04:12,/history/apollo/apollo.html,3258,""
"",smyth-pc.moorecap.com,01/Jul/1995:00:04:13,/history/apollo/images/footprint-small.gif,18149,""
"",205.212.115.106,01/Jul/1995:00:04:13,/shuttle/missions/sts-71/images/index71.gif,235862,""
"",charger.execpc.com,01/Jul/1995:00:04:14,/history/apollo/images/footprint-small.gif,18149,""
"",charger.execpc.com,01/Jul/1995:00:04:15,/history/apollo/images/apollo-logo.gif,3047,""
"",unicomp6.unicomp.net,01/Jul/1995:00:04:16,/ksc.html,7074,""
"",205.189.154.54,01/Jul/1995:00:04:17,/shuttle/missions/sts-71/images/KSC-95EC-0747.gif,32187,""
"",dd11-054.compuserve.com,01/Jul/1995:00:04:17,/images/launchmedium.gif,11853,""
"",news.ti.com,01/Jul/1995:00:04:18,/ksc.html,7074,""
"",ix-ftw-tx1-24.ix.netcom.com,01/Jul/1995:00:04:18,/images/NASA-logosmall.gif,786,""
"",unicomp6.unicomp.net,01/Jul/1995:00:04:19,/images/ksclogo-medium.gif,5866,""
"",charger.execpc.com,01/Jul/1995:00:04:20,/images/ksclogosmall.gif,3635,""
"",news.ti.com,01/Jul/1995:00:04:21,/images/ksclogo-medium.gif,5866,""
"",ix-ftw-tx1-24.ix.netcom.com,01/Jul/1995:00:04:22,/images/KSC-logosmall.gif,1204,""
"",teleman.pr.mcs.net,01/Jul/1995:00:04:23,/shuttle/missions/sts-67/mission-sts-67.html,21408,""
"",129.94.144.152,01/Jul/1995:00:04:25,/shuttle/technology/sts-newsref/stsref-toc.html,84907,""
"",link097.txdirect.net,01/Jul/1995:00:04:26,/shuttle/technology/sts-newsref/stsref-toc.html,84907,""
"",unicomp6.unicomp.net,01/Jul/1995:00:04:26,/images/USA-logosmall.gif,234,""
"",unicomp6.unicomp.net,01/Jul/1995:00:04:26,/images/WORLD-logosmall.gif,669,""
"",onyx.southwind.net,01/Jul/1995:00:04:27,/shuttle/technology/sts-newsref/centers.html,71024,""
"",ix-war-mi1-20.ix.netcom.com,01/Jul/1995:00:04:27,/shuttle/missions/sts-69/mission-sts-69.html,4325,""
"",unicomp6.unicomp.net,01/Jul/1995:00:04:27,/images/MOSAIC-logosmall.gif,363,""
"",129.188.154.200,01/Jul/1995:00:04:27,/shuttle/missions/sts-71/mission-sts-71.html,12040,""
"",netport-27.iu.net,01/Jul/1995:00:04:27,/images/construct.gif,1414,""
"",slip1.yab.com,01/Jul/1995:00:04:28,/history/history.html,1502,""
"",ix-war-mi1-20.ix.netcom.com,01/Jul/1995:00:04:28,/shuttle/missions/sts-69/sts-69-patch-small.gif,8083,""
"",teleman.pr.mcs.net,01/Jul/1995:00:04:30,/shuttle/missions/sts-67/sts-67-patch-small.gif,17083,""
"",129.188.154.200,01/Jul/1995:00:04:30,/shuttle/missions/sts-71/sts-71-patch-small.gif,12054,""
"",savvy1.savvy.com,01/Jul/1995:00:04:30,/shuttle/missions/missions.html,8677,""
"",gater3.sematech.org,01/Jul/1995:00:04:31,"/cgi-bin/imagemap/countdown?370,274",68,""
"",teleman.pr.mcs.net,01/Jul/1995:00:04:31,/images/launch-logo.gif,0,""
